,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,SUM
PGMb,0.3448753462603878,0.0,0.0,0.0,0.0,0.15166204986149584,0.0,0.10595567867036011,0.0,0.0,0.0,0.0,0.0,0.0,0.3975069252077562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProSt,0.563855421686747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01927710843373494,0.41686746987951806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V1a,0.5431293227195615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053895341250163,0.04423854887119927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007242594284222889,1.0
V1b,0.3701737451737452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09562879205736348,0.5341974627688914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2M,0.36437196564172786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017428109050168057,0.0,0.12448649321548612,0.5009336486991162,0.0,0.0,0.0,0.0,0.0,0.0,0.003983567782895556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044815137557575,1.0
V2L,0.593939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966023875114784,0.00945821854912764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2V,0.3177024482109228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5634651600753295,0.015160075329566855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10367231638418078,1.0
V3D,0.48010698762955534,0.0,0.0,0.0,0.0,0.008358408559010365,0.14877967235038447,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.28786359077231694,0.07388833166165162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3L,0.7321587471080263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26784125289197364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V,0.24532224532224534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04235966735966736,0.03209459459459459,0.00012993762993762994,0.0,0.5087058212058212,0.0010395010395010396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17034823284823286,1.0
V4L,0.76040763226366,0.0,0.0,0.0,0.0,0.0,0.017996530789245447,0.0,0.1398525585429315,0.003035559410234172,0.0,0.0,0.0,0.07870771899392888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V,0.4364207221350079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18942961800104657,0.0,0.0,0.0,0.36159079016221873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012558869701726845,1.0
V5R,0.6743772241992882,0.0,0.0,0.0,0.0,0.0,0.00044483985765124553,0.0,0.3251779359430605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
V5C,0.8002636783124588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1997363216875412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6R,0.2612450521770421,0.0,0.0,0.0,0.0,0.4141777617848147,0.08672184238934869,0.0,0.0,0.0,0.0,0.0,0.0,0.0017992083483267362,0.2360561353004678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6M,0.39141478282956566,0.0,0.0,0.0,0.0,0.0,0.000762001524003048,0.0,0.0,0.0,0.0,0.0,0.0,0.539497078994158,0.0683261366522733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6D,0.3437873357228196,0.0,0.0,0.0,0.0,0.013142174432497013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22371565113500597,0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19DI,0.6008522727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3991477272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19M,0.49907407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49745370370370373,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MST,0.6575682382133995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424317617866005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HipF,0.45192146333277394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04335179280639928,0.4030318286065895,0.031269228617777034,0.005817530905632936,0.011579124014096324,0.0,0.0,0.0,0.0,0.0,0.0,0.002405325278290541,0.047267438608267605,0.0,0.0,0.0,0.0,0.0032443922358337527,0.00011187559433909493,0.0,0.0,1.0
Amy,0.28575734740015074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004069329314242653,0.003918613413715147,0.06857573474001508,0.611605124340618,0.0,0.0,0.0,0.0,0.0,0.0,0.003014318010550113,0.0,0.0,0.019894498869630746,0.000452147701582517,0.0027128862094951017,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thal,0.3071632361931934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011565111065824333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022416955369879764,0.024200122274302016,0.0,0.0,0.0,0.0,0.6548298349296923,0.0,0.0,0.0,1.0
ZI,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,1.0
Sth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
MGN,0.5226019845644984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06835722160970231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40904079382579933,0.0,0.0,0.0,1.0
LGN,0.4243391066545123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010027347310847767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031905195989061076,0.0031905195989061076,0.0,0.0,0.0,0.5592525068368277,0.0,0.0,0.0,1.0
Cd,0.43664105616275295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03581863434693215,0.00021642679363705227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521588572665296,0.0028135483172816796,0.0,0.0,0.0,0.0029217617141002058,0.0,0.0,0.0,1.0
Pu,0.37031518624641835,0.0,0.0,0.0,0.00011461318051575932,0.0,0.0,0.0,0.008939828080229226,0.0,0.0,0.0,0.0,0.0,0.0,0.0016045845272206305,0.04825214899713467,0.0,0.0,0.0,0.0,0.0,0.01707736389684814,0.5300859598853869,0.0010315186246418338,0.02131805157593123,0.0,0.0012607449856733525,0.0,0.0,0.0,1.0
Acb,0.3699536730641959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004632693580410324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753143613500993,0.1399735274652548,0.19192587690271343,0.0,0.0,0.0,0.018199867637326273,0.0,0.0,1.0
Cl,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026565464895635674,0.0,0.0,0.0,0.06641366223908918,0.0,0.0,0.08538899430740038,0.0,0.0,0.0,0.2125237191650854,0.0,0.0,0.0,0.0,0.06072106261859583,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Hypo,0.41890018484288355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004621072088724584,0.059842883548983365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01756007393715342,0.0,0.0,0.0009242144177449168,0.5023105360443623,0.0,0.0,1.0
Sep,0.6505376344086021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34946236559139787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GP,0.46658919233004065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23678094131319,0.0,0.2966298663567693,0.0,0.0,0.0,0.0,0.0,1.0
IC,0.1507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492462311557789,1.0
SC,0.39672131147540984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02622950819672131,0.0,0.007650273224043716,0.07650273224043716,0.0,0.0,0.0,0.0,0.0,0.0,0.13224043715846995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36065573770491804,1.0
SNR,0.8261738261738262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002997002997002997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17082917082917082,0.0,0.0,0.0,0.0,1.0
PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
HB,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,1.0
CeB,0.4172357301584727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024330505587906117,0.0,0.0,0.08932539618173266,0.0034549317934826685,0.0,0.0,0.0,0.0,0.0,0.0,0.0011192032570436813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886214335533892,1.0
