,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,SUM
PGMb,0.5990304709141274,0.0,0.0,0.0,0.0,0.09418282548476455,0.09349030470914127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21329639889196675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProSt,0.5831325301204819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02650602409638554,0.0,0.0,0.0,0.0,0.1108433734939759,0.21204819277108433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06746987951807229,1.0
V1a,0.7408325720996999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16018530601592065,0.08286571838705468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016116403497324808,1.0
V1b,0.39013375620518476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013099834528405958,0.0,0.0,0.0,0.0,0.3302881963596249,0.27795780474351905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003102592388306674,1.0
V2M,0.45773683555334244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1370596290302502,0.3156977467944728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08950578862193452,0.9999999999999999
V2L,0.8088154269972452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15362718089990818,0.03755739210284665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2V,0.4453860640301318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21760828625235404,0.09350282485875706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24350282485875707,1.0
V3D,0.839518555667001,0.0,0.0,0.0,0.0,0.0,0.00033433634236041456,0.0,0.0,0.0,0.0,0.0,0.0,0.07890337679705783,0.08124373119358075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3L,0.7899982203239011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024915465385299877,0.18508631429079908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V,0.4974012474012474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10901767151767151,0.0014293139293139294,0.0,0.0,0.20647089397089397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18568087318087317,1.0
V4L,0.8124457935819601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875542064180399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V,0.6352694924123495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032443746729461015,0.0,0.0,0.0,0.19832548403976977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13396127681841968,1.0
V5R,0.9893238434163701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010676156583629894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V5C,0.7923533289386948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20764667106130522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6R,0.5887009715725081,0.0,0.0,0.0,0.0,0.03490464195753868,0.0967974091399784,0.0,0.0,0.0,0.0,0.0,0.0,0.015473191795609931,0.2641237855343649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6M,0.7924815849631699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08204216408432817,0.1254762509525019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6D,0.482078853046595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455794504181601,0.17234169653524492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19DI,0.9232954545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07457386363636363,0.002130681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19M,0.7418981481481481,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333333,0.2101851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MST,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HipF,0.5814174637802764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077753538065670974,0.08441013592884712,0.11181965654192538,0.12815349331543324,0.00816691838675393,0.0340661184762544,0.0071600380377020755,0.0,0.0,0.0,0.0,0.0,0.0,0.002013760698103709,0.016893214745203333,0.0,0.0,0.0,0.002069698495273256,0.0,0.0,0.0,0.016054147787660122,1.0
Amy,0.47068575734740015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00904295403165034,0.0985681989449887,0.01627731725697061,0.16669178598342124,0.19382064807837227,0.0,0.0,0.0,0.0,0.0,0.0,0.00015071590052750564,0.0,0.0,0.039939713639788994,0.0016578749058025622,0.0,0.0,0.0,0.0,0.0031650339110776186,0.0,0.0,1.0
Thal,0.6017933564295904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015284287752190747,0.007540248624414102,0.0,0.00015284287752190747,0.002292643162828612,0.0,0.0,0.0,0.0,0.0,0.0,0.015284287752190748,0.016659873649887916,0.0,0.0,0.0004075810067250866,0.0,0.35556348074179744,0.0,0.0,0.00015284287752190747,1.0
ZI,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.0,0.0,0.0,1.0
Sth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
MGN,0.7320837927232635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543550165380375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584343991179714,0.0,0.0,0.0,0.0,0.007717750826901874,0.0,0.0,0.0,1.0
LGN,0.9161349134001823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009115770282588879,0.00045578851412944393,0.0022789425706472195,0.011394712853236098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011850501367365542,0.0,0.0,0.0,0.0,0.05697356426618049,0.0,0.0,0.0,0.9999999999999999
Cd,0.7633373011578833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04869602856833676,0.0,0.044583919489232765,0.00010821339681852613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008224218158207987,0.09327994805756953,0.029325830537820584,0.0,0.0005410669840926307,0.0,0.011903473650037875,0.0,0.0,0.0,1.0
Pu,0.5049856733524355,0.0,0.0,0.0,0.001489971346704871,0.0,0.0020630372492836677,0.0,0.086189111747851,0.007679083094555874,0.0,0.0003438395415472779,0.0,0.0,0.0,0.020286532951289397,0.11255014326647564,0.0,0.0,0.0,0.0,0.0,0.012378223495702006,0.12320916905444126,0.001146131805157593,0.03610315186246418,0.0,0.09157593123209169,0.0,0.0,0.0,0.9999999999999999
Acb,0.5453342157511581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986101919258769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01257445400397088,0.21343481138318995,0.04632693580410324,0.01985440105890139,0.0,0.0,0.06386499007279947,0.0,0.0,0.9999999999999999
Cl,0.6489563567362429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808349146110057,0.0,0.0,0.0,0.003795066413662239,0.0,0.0,0.04743833017077799,0.0,0.0,0.0,0.0,0.0,0.0,0.018975332068311195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Hypo,0.8128465804066544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010166358595194085,0.033271719038817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006931608133086876,0.03234750462107209,0.009011090573012939,0.0009242144177449168,0.09935304990757855,0.0013863216266173752,0.0,1.0
Sep,0.9650537634408602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,1.0
GP,0.5618826263800116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24375363160952934,0.0,0.028471818710052294,0.0,0.16589192330040675,0.0,0.0,0.0,1.0
IC,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165829145728643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683417085427136,1.0
SC,0.2797814207650273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07650273224043716,0.20546448087431693,0.0,0.0,0.0,0.0,0.0,0.0,0.08306010928961749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3551912568306011,1.0
SNR,0.6983016983016983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001998001998001998,0.27472527472527475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024975024975024976,0.0,0.0,0.0,1.0
PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
HB,0.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578125,0.0,0.0,0.0,1.0
CeB,0.6281487729315015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007785761788129958,4.8661011175812236e-05,0.0,0.0,0.12486415467713419,0.006666558531086276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23949327667028922,1.0000000000000002
