source,A1/2,A10,A11,A13L,A13M,A13a,A13b,A14C,A14R,A19DI,A19M,A23V,A23a,A23b,A23c,A24a,A24b,A24c,A24d,A25,A29a-c,A29d,A30,A31,A32,A32V,A35,A36,A3a,A3b,A45,A46D,A46V,A47L(12L),A47M(12M),A47O(12O),A4ab,A4c,A6DC,A6DR,A6M,A6Va,A6Vb,A8C,A8aD,A8aV,A8b,A9,AI,AIP,APir,AuA1,AuAL,AuCL,AuCM,AuCPB,AuML,AuR,AuRM,AuRPB,AuRT,AuRTL,AuRTM,DI,Ent,FST,GI,Gu,IPro,LIP,MIP,MST,OPAl,OPro,OPt,PE,PEC,PF,PFG,PG,PGM,PGa/IPa(FSTv),PaIL,PaIM,Pir,ProM(PrCO),ProSt,ReI,S2E,S2I,S2PR,S2PV,STR,TE1,TE2,TE3,TEO,TF,TFO,TH,TL,TLO,TPO(STP),TPPro,TPro,TPt,V1,V2,V3(VLP),V3A(DA),V4(VLA),V4T(MTC),V5(MT),V6(DM),V6A(PPM),VIP
STR,0.0,0.02231698730900232,0.0018143198513142762,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.008147512864493995,0.004226159929966493,0,0,0.0,0.0,0.0,4.164410944071961e-05,0,1.804728388377549e-05,0,0,0.0,0.0,0.0,0.00012105962622666304,0.0,0.0,0,0.0,0.0,0.0,0.0007976804660985688,0.0,0,0.0,0,0.001969796454366382,0,0,0.0006098520616934215,0.013398838767306834,0.008017349020396584,0,0,0,0.08204790575636185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,9.179786110983611e-06,2.3044660552150065e-05,0.0024159894575005486,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.03371351895337135,0.0,0,0,0,0,0,0.008762651548795939,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
TE1,0.0,0.0203756505383302,0.01814319851314276,0,0,0,0,0,0,0.0,0.0,0,0.0,6.3438895655704425e-06,0.0,0,0,0,3.666226719460332e-05,0,0,0,0,0,0.0192967409948542,0.014761372898240106,0,0,0.0,0.0,0.004580152671755725,0.0,0,0.00046418560043183017,0,0,5.842827928717499e-05,0.0,0.0,5.584408331937231e-05,0.0,0.0,0,0.000819672131147541,0.0001419647927314026,9.363295880149812e-05,0.0012785179141701164,0.0015888427928325535,0,0.002010156580617859,0,0.0,0,0,0.0004918161787850172,0.0006699419383653418,0.000991638936190193,0,0,0,0.003850658828254018,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0003828777088597902,0.0,0.00010556754027631156,0.0,0.013837030529321328,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.05707787282533733,0.005159282614036524,0,0,0,0,0,0.008808831074337949,0,0,0,0.0,0.0,0,0.0,0.0011890980608536804,0.0002952465308532625,0.0,0.0,0,0
TE2,0.0,0.01152673634746818,0.007522789627400655,0,0,0,0,0,0,0.00013194352816994323,0.0,0,0.0,1.4078954778397254e-05,0.0,0,0,0,0.0,0,0,0,0,0,0.0002144082332761578,0.0009961662692063878,0,0,0.0,1.2338367387227319e-05,0.03750773674437797,9.988593833832312e-05,0,0.0009540402525183565,0,0,0.0,0.0,0.0,0.0002654517328710876,0.0,0.00017825311942958999,0,8.021635496883021e-05,0.0,4.275788348476751e-05,0.0008024790163125062,0.0018536499249713128,0,0.0011598348615843505,0,0.0,0,0,0.001886821118372461,0.0,0.000321232170142072,0,0,0,0.0005176388025137701,0,0,0,0,0,0,0,0,8.852691218130312e-05,0.0,0.0,0,0,0.00028506731459915013,0.0,0.0,0.0019143885442989511,0.00023769907297361542,0.00042833376183572063,0.0,0.026246430924665057,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.08402666771849683,0.12382278273687658,0,0,0,0,0,0.004373798827929614,0,0,0,0.00034750745429634294,9.181344827411989e-05,0,0.0,0.021897168143815555,0.010000753786290516,4.29553264604811e-05,0.0,0,0
TE3,3.1858294306922805e-05,0.04090377133020013,0.02725904947340473,0,0,0,0,0,0,0.004222192901438184,0.0,0,0.0004980372213266705,0.0001730218695896221,0.0,0,0,0,0.0,0,0,0,0,0,0.0002144082332761578,0.0033507410873305768,0,0,3.3402364887434026e-05,2.4676734774454638e-05,0.11829997936868165,0.0011572867722161775,0,0.013400226880002034,0,0,0.00027662517289073305,0.0,0.0,0.006482254181519064,0.0,0.0048433743325975035,0,0.008366058600395559,0.0032284444996979397,0.00898030556748125,0.00292622126160356,0.006355371171330214,0,0.07494258578572605,0,0.0,0,0,0.012138023292414228,0.0008932559178204555,0.005433103867299139,0,0,0,0.002188261791814762,0,0,0,0,0,0,0,0,0.017465570096689673,0.002298850574712644,0.001480146727588648,0,0,0.012420493064768423,0.0,0.0,0.013936748602496362,0.028354390827120417,0.03920578034566311,0.0001160160253717856,0.2923347243575665,0,0,0,0,0,0,0.003857109172718475,0,0,0,0,0,0,0.0,0.2391286544918516,0,0,0,0,0,0.050176046529833464,0,0,0,0.0003705839468037624,0.0009019128241591489,0,0.000765245409516832,0.10164170357310587,0.06071276436144004,0.001966160204776554,0.000425508225655796,0,0
TEO,0.0,2.7987685418415894e-05,0.0,0,0,0,0,0,0,0.008180498746536482,0.0005903187721369539,0,0.004498977505112475,0.0006185783183057245,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.030864452238498038,0.0,0,0.0016614573560006945,0,0,0.0,0.0,0.0,0.0002548595934074851,0.0,0.0008331135261983938,0,0.001621835680835843,0.0,0.0016095713465063563,6.8657741160315826e-06,0.0,0,0.009461019815689772,0,0.0,0,0,9.836323575700346e-05,0.0,2.387603562304515e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.003983711048158639,0.0,0.002445459810798636,0,0,0.001291072720805929,0.0,0.0,0.0004211654797457692,0.0002773155851358846,0.0039021827809716243,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00885442810454732,0.0,0,0,0,0,0,0.0,0,0,0,0.0059399524518777645,0.0031509104768192857,0,0.00048073393784147126,0.17995466075359068,0.028186275407624587,0.00180334092634776,8.867606632969762e-05,0,0
TF,0.0,0.00011495574203931484,4.425170369059209e-05,0,0,0,0,0,0,0.00725689404934688,0.0,0,0.00011871902175526072,1.4078954778397254e-05,0.0,0,0,0,3.666226719460332e-05,0,0,0,0,0,0.0,3.0186856642617805e-05,0,0,0.0,0.0,0.009036517433463998,7.906388361796332e-05,0,0.0001309757694826457,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.291895856252292e-05,0.0,0.0,7.525441463999608e-05,0.0,0,0.0005200685277399876,0,0.0,0,0,0.00025574441296820897,0.0,0.0,0,0,0,1.947647242131505e-05,0,0,0,0,0,0,0,0,8.852691218130312e-05,0.0,0.0005148336443786602,0,0,0.0016201637356834,0.0,0.0,0.00011486331265793706,0.006520958296184478,0.003868906033197145,0.0,0.0021963540522732267,0,0,0,0,0,0,0.00014022623165373466,0,0,0,0,0,0,0.007499680689466361,0.07116534272377363,0,0,0,0,0,0.00012527946668396725,0,0,0,0.004520098838733658,0.0022196819741607046,0,0.0021054293074596678,0.008630941263369633,0.0019371941355426602,0.000327693367462759,0.0005009513283994152,0,0
TFO,0.0,0.0,0.0,0,0,0,0,0,0,0.02322206095791001,0.0,0,0.0001483987771940759,6.3438895655704425e-06,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0012378791004745205,0.0,0,0.0003929273084479371,0,0,0.00027662517289073305,0.0,0.0,5.9630292188431724e-05,0.0,0.0,0,0.0003437843784378438,0.0,0.0004039977652244087,0.0,0.0,0,0.0016892377149353047,0,0.0,0,0,0.0001967264715140069,0.0,2.387603562304515e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.005311614730878187,0.0007662835249042147,0.010296672887573202,0,0,0.0038777169171205577,0.0,0.0,0.0,0.008663599714403804,0.011915556498714142,0.0005268377339779348,0.0,0,0,0,0,0,0,2.7647221454243847e-05,0,0,0,0,0,0,0.021325078655546583,0.07874047989517648,0,0,0,0,0,0.0,0,0,0,0.0199914023367408,0.007387075098743358,0,0.002450771964499623,0.010898883439120663,0.0010333628579864186,0.00180334092634776,0.0018914910996762227,0,0
TH,0.0,0.002738209271444555,0.0016815647402424994,0,0,0,0,0,0,0.0007916611690196596,0.00885478158205431,0,0.0011076891434408057,0.0014850870321195721,0.0,0,0,0,0.00014664906877841327,0,0,0,0,0,0.0,0.00024149485314094244,0,0,0.0,0.0,4.126263668248401e-05,0.00043726314912755586,0,0.0003882825261517199,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0002521085441877521,0.00028392958546280523,0.0003238831651900166,0.0008654602759371174,0.002648071321387589,0,0.000902184877657816,0,0.0,0,0,0.0030295876613157064,0.0,0.003906604503091889,0,0,0,0.0004465076527128787,0,0,0,0,0,0,0,0,0.01825940297117929,0.0,0.014222279425960488,0,0,0.010684552057548476,0.0,4.0130021268911264e-05,0.0,0.0008715632675699231,0.006805378614940375,0.005362252836874273,0.04282890401932792,0,0,0,0,0,0,0.00012113137589006697,0,0,0,0,0,0,0.016348915451849237,0.0006960936860208009,0,0,0,0,0,0.014386995542060181,0,0,0,0.00194619900711382,0.0009220179095937547,0,0.001950393571510541,0.0023314142385517074,0.0008857395925597873,0.0011787840678299433,0.0002792611625751712,0,0
TL,0.0,8.396305625524769e-05,8.850340738118418e-05,0,0,0,0,0,0,0.0006597176408497162,0.0,0,0.0002374380435105215,5.6315819113589015e-05,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0003713637301423561,0.0,0,0.0001309757694826457,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0001145947928126146,0.0,0.0,0.00010890265500950429,0.00035307617618501186,0,0.0014191419635274814,0,0.0,0,0,0.000708215297450425,0.0,0.0001910082849843612,0,0,0,2.3226645607841314e-05,0,0,0,0,0,0,0,0,0.0006196883852691218,0.0,0.0003861252332839951,0,0,0.008622430852634208,0.0,0.0,3.828777088597902e-05,0.008712282914242444,0.005074049783552115,0.00015495227469939258,0.004831978915001097,0,0,0,0,0,0,0.00041868857057868864,0,0,0,0,0,0,0.005081382934440736,0.007943657358119728,0,0,0,0,0,0.0011290419702535074,0,0,0,0.0012973582402174065,0.0010848569335770901,0,0.00027078256160303275,0.002077722724994607,0.0004150098224214628,8.59106529209622e-05,0.0,0,0
TLO,0.0,0.0002790316761104709,0.00039826533321532883,0,0,0,0,0,0,0.007916611690196597,0.004132231404958678,0,0.0015433472828183894,0.0005818043165730354,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.164410944071961e-05,0,0.0003739949318816068,0,0,0.0,0.0,0.0,0.0009965341198607668,0.0,0.0,0,0.00038962229556288965,0.0006253620093698022,0.0007490636704119849,0.00036343813712986047,0.0019419189690175656,0,0.0014191419635274814,0,0.0,0,0,0.0012000314762354422,0.0,0.0007892646389408006,0,0,0,9.738236210657526e-05,0,0,0,0,0,0,0,0,0.014918239370120628,0.0,0.005984941115901924,0,0,0.01583631052341327,0.0,0.0,3.828777088597902e-05,0.014063861817605577,0.01705990464021543,0.001067981611509256,0.001976718647045904,0,0,0,0,0,0,5.529444290848771e-05,0,0,0,0,0,0,0.01756128756813638,0.004463188928015722,0,0,0,0,0,0.0009473774082810779,0,0,0,0.007422102731256995,0.004074146338750507,0,0.0027078256160303275,0.003315495223122669,0.00022143489813994686,0.000759301442672741,0.000997263514392217,0,0
TPO(STP),0.0,0.08777171055238196,0.018762722364811045,0,0,0,0,0,0,0.0,0.0,0,0.0012168699729914227,0.002214127852137295,0.0,0,0,0,3.666226719460332e-05,0,0,0,0,0,0.006432246998284734,0.014912307181453198,0,0,0.0,0.0,0.0016917681039818446,0.019278285720893386,0,0.002156574102789633,0,0,0.0,0.0,0.00010813148788927336,0.005051436174118596,0.0,0.0001590330788804071,0,0.0018112364515140038,0.00967436301105525,0.001631010159016892,0.008289200449917494,0.011210168593874128,0,0.0022298434972551,0,0.023637557452396585,0,0,0.10708114012534398,0.07414024117909783,0.07789458897481223,0,0,0,0.0361542815205232,0,0,0,0,0,0,0,0,0.0011737089201877935,0.0,0.00012870841109466504,0,0,0.001746280673224015,0.0,0.0,0.0,0.0,0.003165934511754684,0.00032262524773010086,0.15143861190423896,0,0,0,0,0,0,0.0016787345310797855,0,0,0,0,0,0,0.16148922525933565,8.189337482597657e-05,0,0,0,0,0,0.0,0,0,0,0.00036079024490575225,0.0,0,7.456009543692215e-05,0.0001233548839431108,0.008020904789383889,0.0038590321646353397,0.0,0,0
TPPro,0.0,0.004905895417932168,0.0008407823701212497,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.014365351629502572,0.0022036405349111,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.000595455263800784,0.00026480713213875896,0,0.0,0,0.0,0,0,0.0,0.0,0.0011460497099061672,0,0,0,0.016698240983664438,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.00022972662531587406,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9.348415443582313e-05,0,0,0,0,0,0,0.011812910336895577,0.0,0,0,0,0,0,4.5161678810140297e-05,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
TPro,0.0,0.00035075898118006694,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,2.042284434396769e-05,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.003282994090610637,0,0,0.0018689014793830656,0.007369361322018758,0.01768579560700921,0,0,0,0.015294117334123062,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000658906215681968,0,0,0,0,0,0,0.0,0,0,0,0,0,0,9.584511429529879e-05,0.0,0,0,0,0,0,0.014239483050460876,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
TPt,0.007327407690592245,0.0002139653814769124,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0009200724186032707,0.015783755723390275,0.012235063810563563,0,0,0,0.0035439870529601954,0,0,0,0,0,0.0,3.0186856642617805e-05,0,0,0.000591315499880545,4.9353469548909276e-05,8.252527336496802e-05,0.0015191111297952063,0,0.0009903768680138054,0,0,0.00305617472083202,0.0004248088360237893,0.0007295808494052593,0.0021451131376311896,0.0,0.0034353029099324557,0,0.0018739442250235952,0.013533423624067377,0.0006824372255887683,1.943861286058627e-05,8.826904404625298e-05,0,0.0015160196321900251,0,0.02495075508864084,0,0,0.13163727845872406,0.001339883876730683,0.031397096381777866,0,0,0,0.013734807084866631,0,0,0,0,0,0,0,0,0.0011737089201877935,0.0,0.007722504665679902,0,0,0.024459119685896608,0.002562642369020501,0.0024078012761346765,0.0004211654797457692,0.04547484297881512,0.02766293187434004,0.00017799693525154264,0.012738853503184714,0,0,0,0,0,0,0.015346412551388825,0,0,0,0,0,0,0.00038338045718119514,0.0,0,0,0,0,0,0.03857107605058074,0,0,0,0.00029534842701176733,3.0795762503079576e-05,0,7.456009543692215e-05,9.35221703735284e-05,0.00428471745509375,0.034841180356535766,0.0,0,0
V1,0.0,0.0,0.0,0,0,0,0,0,0,0.00686106346483705,0.03128689492325856,0,0.00026711779894933663,4.1391600896704117e-05,0.0,0,0,0,0.0,0,0,0,0,0,0.0,3.0186856642617805e-05,0,0,0.0,0.0,0.0,2.082205472035981e-05,0,0.0006548788474132286,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0004905567819475104,0.0007807487778610093,0.002293641159826078,0.0,0,0.0,0,0.0,0,0,3.9345294302801385e-05,0.0,0.00012615749501677896,0,0,0,0.0,0,0,0,0,0,0,0,0,8.852691218130312e-05,0.0,0.005791878499259925,0,0,0.0007338295418807003,0.0,0.00044143023395802405,0.0,0.0,0.0010410143740790224,3.099045493987852e-05,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.000286626811890918,0,0,0,0,0,0.0,0,0,0,0.0,0.605472890423252,0,0.06786630286670142,0.0017015441638922194,0.0968017889644222,0.2484739605619506,0.3491372317831929,0,0
V2,0.0,6.383250351078769e-05,8.850340738118418e-05,0,0,0,0,0,0,0.316268637023354,0.03128689492325856,0,0.014289903970704088,0.006618970018953924,0.0,0,0,0,0.00035032404974601504,0,0,0,0,0,0.0047169811320754715,3.0186856642617805e-05,0,0,0.0,0.0,0.0007014648236022281,0.00032470420499880514,0,0.006146571601091914,0,0,0.0,0.0,0.0,0.0014827422887553107,0.0,0.00022264631043257,0,0.00010313531353135314,0.001380996732824976,0.009143274465532194,3.887722572117254e-05,0.0,0,0.000613834754532209,0,0.0,0,0,0.00027541706011960967,0.0,0.0017648494668545949,0,0,0,0.0,0,0,0,0,0,0,0,0,0.025104652941254704,0.02375478927203065,0.036424480339790205,0,0,0.010711657837758154,0.0,0.004534692403386974,0.0,0.0011273957158962795,0.012272964405439504,0.0019071391992738329,0.00021963540522732262,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00028297792017016376,0.028580787814265825,0,0,0,0,0,0.005951190238047611,0,0,0,0.4976650667735712,0.0,0,0.20830101992072925,0.05248480211965514,0.04238995758039159,0.07365593968448796,0.18338244521582792,0,0
V3(VLP),0.0,0.0002239014833473272,0.0007522789627400655,0,0,0,0,0,0,0.22034569204380525,0.02243211334120425,0,0.01624956597118916,0.001059053631740661,0.0,0,0,0,0.00017516202487300752,0,0,0,0,0,0.0,6.037371328523561e-05,0,0,0.0,0.0,0.00854136579327419,0.00014575438304251863,0,0.01460492171948386,0,0,0.0,0.0,0.0,0.0027056759256973164,0.0,0.0003690928140860785,0,0.0009282178217821783,0.0001419647927314026,0.015117425793809357,3.0648522741203875e-05,8.826904404625298e-05,0,0.007751870611020087,0,0.0,0,0,0.0010229776518728359,0.0,0.00046177745711972165,0,0,0,0.0,0,0,0,0,0,0,0,0,0.08340980728564018,0.016091954022988506,0.02252397194156638,0,0,0.06739073581443969,0.0,0.00036117019142020137,7.657554177195804e-05,0.0008319467554076539,0.014988285040166437,0.01306932630901685,0.0017570832418185812,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.002811549510838707,0.1891736958480059,0,0,0,0,0,0.0020606156517628572,0,0,0,0.08964930730110597,0.11561024859022845,0,0.0854388232095139,0.197814709448568,0.03225932625344037,0.017448684308780615,0.0618024691127602,0,0
V3A(DA),0.0,0.0,0.0,0,0,0,0,0,0,0.02335400448607996,0.0005903187721369539,0,0.007196921899817534,0.005528345028278659,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0004538890035073241,0.0,0,0.004439285363612464,0,0,0.0,0.0,0.0,0.0036121862152453032,0.0,0.0010112724425701523,0,0.0025440044004400443,0.0,0.015127430581318409,3.0648522741203875e-05,0.0,0,0.01557573604691855,0,0.0,0,0,5.9017941454202073e-05,0.0,0.0001432562137382709,0,0,0,0.0,0,0,0,0,0,0,0,0,0.04107648725212465,0.2252873563218391,0.003346418688461291,0,0,0.10342176101962497,0.0,0.07648782053854489,0.0,0.0010787125160576397,0.012329911802359702,0.009738155922898548,0.0,0,0,0,0,0,0,5.529444290848771e-05,0,0,0,0,0,0,0.00026019080659150045,0.0,0,0,0,0,0,0.00010002000400080016,0,0,0,0.0047617164410296365,0.009564514490384935,0,0.0,0.008363178321764081,0.009687822582476715,0.007598689617922645,0.035303459531638264,0,0
V4(VLA),0.0,0.00029833067662799904,0.000486768740596513,0,0,0,0,0,0,0.07481198047235782,0.002361275088547816,0,0.00920210802739059,0.0014091725102651738,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.015473488755931504,0.00020822054720359806,0,0.01740344505634473,0,0,0.0,0.0004248088360237893,0.0,0.0007499475408245029,0.0,0.0008204327479136639,0,0.0018105977264393106,0.0,0.008747238596392495,0.00016010838782205096,0.0005296142642775179,0,0.018148261120591643,0,0.0,0,0,0.001081995593327038,0.0,0.0010095708130694497,0,0,0,0.0,0,0,0,0,0,0,0,0,0.042118860471611536,0.009195402298850576,0.07317073170731707,0,0,0.060289893680812036,0.0,0.0018861109996388301,0.002565280649360594,0.004574032274013703,0.04107323955767666,0.0018983821139976933,0.006259609048978695,0,0,0,0,0,0,2.7647221454243847e-05,0,0,0,0,0,0,0.02046619462601515,0.18364589304725248,0,0,0,0,0,0.0005253594826871679,0,0,0,0.032233408221851056,0.04155816638979404,0,0.019760767281326117,0.0,0.019843770058061896,0.01442672741078208,0.02514765841480959,0,0
V4T(MTC),0.0,5.59753708368318e-05,0.0,0,0,0,0,0,0,0.07006201345823987,0.0,0,0.006253688346908635,0.00029446064542746665,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.03230864452238498,0.0,0,0.00353019255401426,0,0,0.0,0.0004248088360237893,0.00010813148788927336,0.0005587195497427305,0.0,0.002275918634641205,0,0.002286485479149008,0.0,0.022834194942270663,7.0915950415567456e-06,0.0,0,0.018052837775782826,0,0.0,0,0,0.0014951211835064527,0.0,0.0013370579948905285,0,0,0,0.0,0,0,0,0,0,0,0,0,0.010114927050499408,0.01685823754789272,0.12986678679451702,0,0,0.07319493178343306,0.0,0.008427304466471367,0.011448043494907727,0.015388357497619213,0.03965777260905022,0.0001160160253717856,0.0005490885130683067,0,0,0,0,0,0,5.529444290848771e-05,0,0,0,0,0,0,0.002736560891926487,0.003971828679059864,0,0,0,0,0,0.0004301878018766275,0,0,0,0.021323412698100442,0.018145345708174016,0,0.007862183386096766,0.09712991618703876,0.0,0.05167863087215747,0.018144150462635043,0,0
V5(MT),0.0,0.0,0.0,0,0,0,0,0,0,0.023617891542419844,0.0,0,0.004304256459307144,0.00017218269945757029,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,3.3402364887434026e-05,0.0,0.009655456983701259,0.0,0,0.0017026850032743944,0,0,0.00029606907722672376,0.0004248088360237893,0.0,0.00016753224995811692,0.0,0.0004475290235368957,0,0.0005042170883755042,0.0,0.030568282617089125,0.0,0.0,0,0.0007165210274312478,0,0.0,0,0,0.00481979855209317,0.0,0.04307372372735376,0,0,0,0.0,0,0,0,0,0,0,0,0,0.008764164305949009,0.019923371647509583,0.01531630092026514,0,0,0.03920891950336042,0.0,0.043741723183113285,0.0002680143962018532,0.0009202464674085627,0.018484795813574616,2.3044660552150065e-05,0.0004392708104546453,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0004142474884610753,0.0011465072475636722,0,0,0,0,0,0.0026612445991335922,0,0,0,0.07104250747010499,0.02408850982250436,0,0.05595199129360978,0.02299761885414286,0.2499323749502326,0.0,0.07651839955612565,0,0
V6(DM),0.0,0.0,0.0,0,0,0,0,0,0,0.10238817785987596,0.03010625737898465,0,0.028007738237223925,0.005765351278350799,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0009490406436971322,0.0,0,0.011543914998356598,0,0,5.842827928717499e-05,0.0004248088360237893,0.0,0.0008843216580448316,0.0,0.0002544529262086514,0,0.002384210415577077,0.0,0.0320628711408547,0.0,0.0,0,0.009750621468506237,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.009737960339943343,0.1578544061302682,0.01409357101486582,0,0,0.009955088741442505,0.0,0.18672498896424414,0.00011486331265793706,3.9616512162269234e-05,0.011084036988642404,0.016618036919551576,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.00010002000400080016,0,0,0,0.15234512787064744,0.07856439454894425,0,0.1822704007363864,0.08874833276359913,0.015209592068930909,0.05179590446891952,0.0,0,0
V6A(PPM),9.557488292076844e-05,0.0,0.0,0,0,0,0,0,0,0.0,0.001180637544273908,0,0.0138177287922215,0.04288211739517105,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,4.126263668248401e-05,0.0,0,0.00014902305336642125,0,0,0.0017061065754214182,0.002973661852166525,0.001649188473412955,0.00983255550169635,0.00019577133907595928,0.0041666666666666675,0,0.004447555411278833,0.0006253620093698022,0.007510015151191148,0.0,0.0,0,0.004892212179198611,0,0.0,0,0,3.9345294302801385e-05,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0003541076487252125,0.09885057471264368,0.021108179419525062,0,0,0.00036046904580381434,0.0,0.1227978650828685,0.0004211654797457692,0.011947437865721371,0.006565607521879221,0.0017974463865129539,0.0,0,0,0,0,0,0,2.7647221454243847e-05,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,5.001000200040008e-05,0,0,0,0.0009891814309848878,0.0015791263438799561,0,0.009543692215926035,0.0010561170209475287,7.381163271331562e-05,0.0018041237113402058,0.037015202315937634,0,0
VIP,0.0,0.0,0.0,0,0,0,0,0,0,0.007388837577516823,0.0,0,0.0029382957884427035,0.007262520396506227,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,3.3402364887434026e-05,0.0,0.0008252527336496802,0.0,0,1.760253476500616e-05,0,0,0.00027662517289073305,0.0,0.0003712893826261155,0.018853768837484342,0.00010275380189066997,0.00038167938931297715,0,0.011287587092042537,0.0,0.0035433117029983053,0.0,0.0,0,0.012647000129104559,0,0.0,0,0,3.9345294302801385e-05,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.024907649390203356,0.009195402298850576,0.0,0,0,0.006736896010675412,0.0,0.020867611059833858,0.005130561298721188,0.008992948260835116,0.017473711519933238,0.004431635056402628,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4.336513443191674e-05,0.0,0,0,0,0,0,0.0,0,0,0,0.0004233571704418729,0.00012942721085358827,0,0.015379246200463569,0.0007639185799956371,0.0002297582942744233,0.000327693367462759,0.0044589003163895136,0,0
