,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,SUM
PGMa,0.5881470367591898,0.0,0.0,0.0,0.0,0.005251312828207052,0.0,0.01350337584396099,0.0,0.0,0.0,0.0,0.0,0.0,0.35783945986496624,0.0,0.0,0.0,0.0,0.0,0.0,0.035258814703675916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGMb,0.5069252077562327,0.0,0.0,0.0,0.0,0.12396121883656509,0.02008310249307479,0.006232686980609419,0.0,0.0,0.0,0.0,0.0,0.0,0.342797783933518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProSt,0.6650602409638554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13012048192771083,0.20481927710843373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V1a,0.7042281090956545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19669189612423332,0.08221323241550307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01686676236460916,1.0
V1b,0.3570739106453392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003102592388306674,0.0,0.0,0.0,0.0,0.30595008273579705,0.3366657473800331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2M,0.45126353790613716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13780654798954314,0.35018050541516244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074940868915723,1.0
V2L,0.7908172635445363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884297520661157,0.020752984389348025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2V,0.46393596986817326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27109227871939734,0.05951035781544256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054613935969868,0.9999999999999999
V3D,0.7880307589434972,0.0,0.0,0.0,0.0,0.0,0.010698762955533266,0.0,0.0,0.0,0.0,0.0,0.0,0.12470745570043464,0.07656302240053493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3L,0.8786260900516106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015661149670759923,0.10571276027762948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V,0.40384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09446465696465696,0.013123700623700624,0.0,0.0,0.25935550935550933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2292099792099792,1.0
V4L,0.939071986123157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06092801387684302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V,0.5593929879644165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695970695970696,0.0,0.0,0.0,0.23233908948194662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13867085295656725,0.9999999999999999
V5R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V5C,0.9670402109426499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03295978905735003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6R,0.4944224541201871,0.0,0.0,0.0,0.0,0.09607772580064772,0.11227060093558834,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.02482907520690896,0.27204030226700254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6M,0.7670815341630683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14198628397256793,0.09093218186436373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6D,0.41845878136200715,0.0,0.0,0.0,0.0,0.0014934289127837516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968936678614098,0.2831541218637993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19DI,0.8678977272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13210227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19M,0.6354166666666666,0.0,0.0,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.006712962962962963,0.35625,0.0,0.0,0.0,0.0,0.0,0.0,0.000462962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MST,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HipF,0.5305140683559881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003356267830172848,0.03585612798567992,0.13027912960787605,0.19958606030094536,0.015382894221625552,0.034457683056441236,0.02002573138669799,0.0,0.0,0.0,0.0,0.0,0.0,0.0028528276556469205,0.028136711976282373,0.0,0.0,0.0,0.002013760698103709,0.0,0.0,0.0,0.0005593779716954746,1.0
Amy,0.427731725697061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004220045214770159,0.06284853051996986,0.012207987942727958,0.16292388847023362,0.2886209495101733,0.0,0.0,0.0,0.0,0.0,0.0,0.000452147701582517,0.0,0.0,0.03843255463451394,0.002562170308967596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thal,0.5267984511921745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002037905033625433,0.010749949052374159,0.0,0.0,0.0014265335235378032,0.0,0.0,0.0,0.0,0.0,0.0,0.010393315671489708,0.020837578968820054,0.0,0.0,0.0002037905033625433,0.0,0.42938659058487877,0.0,0.0,0.0,1.0
ZI,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129032258064516,0.0,0.0,0.0,1.0
Sth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
MGN,0.7045203969128997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19073869900771775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019845644983461964,0.0,0.0,0.0,0.0,0.08489525909592062,0.0,0.0,0.0,1.0
LGN,0.768915223336372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691886964448496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068368277119416595,0.0,0.0,0.0,0.0,0.18732907930720147,0.0,0.0,0.0,1.0
Cd,0.7137755654149984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02683692241099448,0.0,0.05908451466291527,0.00010821339681852613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004869602856833676,0.18396277459149443,0.005627096634563359,0.0,0.0,0.0,0.005735310031381885,0.0,0.0,0.0,1.0
Pu,0.5284813753581662,0.0,0.0,0.0,0.001146131805157593,0.0,0.0008022922636103152,0.0,0.04997134670487106,0.002521489971346705,0.0,0.00022922636103151864,0.0,0.0,0.0,0.012836676217765044,0.09650429799426934,0.0,0.0,0.0,0.0,0.0,0.010544412607449857,0.21650429799426935,0.0003438395415472779,0.04515759312320917,0.0,0.03495702005730659,0.0,0.0,0.0,1.0
Acb,0.5539377895433488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050959629384513566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671740569159497,0.18100595632031766,0.08702845797485109,0.003970880211780278,0.0,0.0,0.05592322964923892,0.0,0.0,1.0000000000000002
Cl,0.5958254269449715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18975332068311196,0.0,0.0,0.0,0.05313092979127135,0.0,0.0,0.10056925996204934,0.0,0.0,0.0,0.026565464895635674,0.0,0.0,0.03415559772296015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hypo,0.722735674676525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007624768946395564,0.04782809611829945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002310536044362292,0.0,0.0018484288354898336,0.012476894639556377,0.0002310536044362292,0.0006931608133086876,0.20633086876155268,0.0,0.0,1.0
Sep,0.9086021505376344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0913978494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GP,0.5592678675188844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696106914584544,0.0,0.062463683904706566,0.0,0.10865775711795468,0.0,0.0,0.0,1.0
IC,0.20100502512562815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23115577889447236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5678391959798995,1.0
SC,0.2710382513661202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273224043715847,0.0,0.053551912568306013,0.13989071038251366,0.0,0.0,0.0,0.0,0.0,0.0,0.1092896174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989071038251366,1.0
SNR,0.8011988011988012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17182817182817184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026973026973026972,0.0,0.0,0.0,0.9999999999999999
PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
HB,0.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453125,0.0,0.0,0.0,1.0
CeB,0.5635593907641401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004379491005823101,9.732202235162447e-05,0.0,0.0,0.12917876433472286,0.005823101004038864,0.0,0.0,0.0,0.0,0.0,0.0,8.110168529302039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3008223710888712,0.9999999999999999
