,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,SUM
V2M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02626665006846757,0.0,0.024772812149881737,0.9244366986181999,0.0,0.0,0.0,0.0,0.0,0.0,0.024523839163450765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672316384180791,0.0327683615819209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3D,0.0,0.0,0.0,0.0,0.0,0.0,0.8137746573052491,0.0,0.0,0.0,0.0,0.0,0.0,0.14008692744901372,0.04613841524573721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0001779676098949991,0.0,0.0,0.0,0.0,0.0,0.0,0.999822032390105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005197505197505198,0.00012993762993762994,0.0019490644490644492,0.0,0.9779106029106029,0.017151767151767153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002338877338877339,1.0
V4L,0.0,0.0,0.0,0.0,0.0,0.0,0.01582827406764961,0.0,0.9076322636600174,0.004986990459670425,0.0,0.0,0.0,0.07155247181266262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733647305075877,0.029304029304029304,0.0,0.0,0.09733124018838304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V5R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6R,0.0,0.0,0.0,0.0,0.0,0.8783735156531126,0.024109391867578267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975170924793091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664719329438659,0.03352806705613411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6D,0.0,0.0,0.0,0.0,0.0,0.0008960573476702509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11290322580645161,0.8862007168458781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19DI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19M,0.0,0.0,0.0,0.0,0.0,0.0032407407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.021064814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HipF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037478324103596803,0.7593555965766068,0.09313643228729653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5937797169547465e-05,0.09749958046652123,0.0,0.0,0.0,0.00011187559433909493,0.044470548749790235,0.0016221961179168764,0.0,0.0,1.0
Amy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015071590052750564,0.00015071590052750564,0.0,0.0,0.9653353428786737,0.0,0.0,0.0,0.0,0.0,0.0,0.010851544837980407,0.0,0.0,0.002260738507912585,0.0,0.021250941974378296,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030568575504381494,0.002904014672916242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075911962502547385,0.0749439576115753,0.0,0.0,0.0002037905033625433,0.0,0.9140513552068473,0.0,0.0,0.0,1.0
ZI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Sth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
MGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020948180815876516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790518191841234,0.0,0.0,0.0,1.0
LGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292616226071103,0.05195989061075661,0.0,0.0,0.0,0.9407474931631723,0.0,0.0,0.0,1.0
Cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006168163618655989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003246401904555784,0.985607618223136,0.007899577967752407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pu,0.0,0.0,0.0,0.0,0.0,0.0,0.00011461318051575932,0.0,0.0020630372492836677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01799426934097421,0.0,0.0,0.0,0.0,0.0,0.03587392550143267,0.9439541547277936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Acb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4870946393117141,0.17769688947716744,0.33520847121111846,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hypo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1044362292051756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04366913123844732,0.0,0.0,0.004390018484288355,0.8475046210720887,0.0,0.0,1.0
Sep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973118279569892,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005810575246949448,0.4529343404997095,0.006682161533991865,0.5398024404416037,0.0,0.0,0.0,0.0,0.0,1.0
IC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14098360655737704,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4896174863387978,0.0,0.0,0.0,0.0,0.0,0.017486338797814208,0.0,0.0,0.28524590163934427,1.0
SNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821178821178821,0.0,0.0,0.11788211788211789,0.0,1.0
PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
HB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CeB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003568474152892897,0.0,0.0,0.03985336815299022,0.003600914827010105,0.0,0.0,0.0,0.0,0.0,0.0,0.0021735251658529463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540153444388575,1.0
